"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","EXP","Exports","NZL","New Zealand","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,5011548,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,22916457,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,30984447,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,28482905,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,22222138,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,25587854,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,25722662,,
"SVN","Slovenia","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,23560794,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,338357799,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,357278611,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,322848369,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,347499683,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,380273484,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,381265589,,
"SVN","Slovenia","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,312970034,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,38159369,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,42661259,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,34900965,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,35062821,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,42030908,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,44172083,,
"SVN","Slovenia","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,39674611,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,165830508,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,180032615,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,172996283,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,193382986,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,194988324,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,210606447,,
"SVN","Slovenia","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,182321259,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,154631182,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,143414178,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,150359040,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,171616673,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,170747942,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,177425194,,
"SVN","Slovenia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,159823488,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,122292163,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,133482634,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,128524858,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,130896860,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,123173450,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,107629557,,
"SVN","Slovenia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,101753103,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1681245038,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1521751461,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1756626805,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1339659561,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1723870608,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,3706886345,,
"SVN","Slovenia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3658010998,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,110122022,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,101869889,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,84188145,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,97924909,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,103672246,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,112053497,,
"SVN","Slovenia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,114503785,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,177487244,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,198484513,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,188829922,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,205186598,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,202856264,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,180784793,,
"SVN","Slovenia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,183524633,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,176183659,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,258729943,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,222958846,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,221954798,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,201752892,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,245281159,,
"SVN","Slovenia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,226556521,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3179581,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,3062706,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,3152350,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,2923435,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,5804495,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,4548283,,
"SVN","Slovenia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,4091136,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,17762606,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,18223760,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,19019200,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,17236991,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,17543246,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,22331013,,
"SVN","Slovenia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,19847111,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,4932865,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,4429480,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,4221234,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,5215419,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,4643216,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,6081286,,
"SVN","Slovenia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3044794,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,96881957,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,108028523,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,86013185,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,111027813,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,88098259,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,92060318,,
"SVN","Slovenia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,66180136,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,12376808,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,13859197,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,15257061,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,14543796,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,20419408,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,22656592,,
"SVN","Slovenia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,17049776,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,31878813,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,40632527,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,33565978,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,24950294,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,38922091,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,32482689,,
"SVN","Slovenia","EXP","Exports","IND","India","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,39379579,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,2204707,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,4105173,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,2738866,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,3886690,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,6023939,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,7239131,,
"SVN","Slovenia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,10964919,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,22230128,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,22149502,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,20247930,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,30086017,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,26824972,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,31270772,,
"SVN","Slovenia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,24635447,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,263862972,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,245479101,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,248416867,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,254515719,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,272131864,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,259862984,,
"SVN","Slovenia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,328626191,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,27078044,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,29072475,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,26622490,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,37296824,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,30612746,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,37993012,,
"SVN","Slovenia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,29708414,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,17571383,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,18355368,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,15803607,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,20912349,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,19838059,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,14282649,,
"SVN","Slovenia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,16897574,,
"SVN","Slovenia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,11347815839,,
"SVN","Slovenia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,11772129318,,
"SVN","Slovenia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,11525912789,,
"SVN","Slovenia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,12117563392,,
"SVN","Slovenia","EXP","Exports","WLD","World","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,12803941451,,
"SVN","Slovenia","EXP","Exports","WLD","World","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,15155898420,,
